tweetID,tweetText,tweetRetweetCt,tweetFavoriteCt,tweetCreated,userScreen,userName,userLocation,cause
1377289412518703108,"""The biggest impact on sustainability is building it right the first time."" The Lucid AMP-1 General Assembly team p… https://t.co/jb8EAHcP3B",290,1440,2021-03-31 15:59:19,LucidMotors,Lucid Motors,,climate change
1376930719084261376,"China's investments in the Western Balkans can present risks to good governance, economic growth, environmental sus… https://t.co/SiGeuduSHj",186,177,2021-03-30 16:14:00,CSIS,CSIS,"Washington, DC",climate change
1377268008339570688,The earth’s environmental emergencies must be addressed together to achieve sustainability. This means tackling the… https://t.co/LLpQ2LgqVm,130,425,2021-03-31 14:34:16,andersen_inger,Inger Andersen,"Nairobi, Kenya",climate change
1377531136998576128,Style meets sustainability in the latest Stan Smith sneaker. Featuring a PRIMEGREEN upper made with 50% recycled co… https://t.co/JQw1O9d6Do,74,540,2021-04-01 07:59:51,adidasoriginals,adidas Originals,Global,climate change
1377470275009187842,"It is a matter of pride to see our youth answer the Delhi Government's call, take the pledge and promote EVs, that… https://t.co/WATLHmz0JS",82,194,2021-04-01 03:58:00,kgahlot,Kailash Gahlot,"New Delhi, Delhi",climate change
1377493502896996355,"We step into this new financial year, bolstered with lessons of resilience from the year gone by. Here is a recap o… https://t.co/mOxPJ0f9i6",88,1509,2021-04-01 05:30:18,UltraTechCement,UltraTech Cement Ltd,,climate change
1377035051234422784,Young journalists are rightfully asking about burnout and the sustainability of this career path. I experienced tra… https://t.co/EUqZ1JeQyP,106,1304,2021-03-30 23:08:34,editwithemily,Emily Goldstein,"Austin, TX",climate change
1377630100062142472,"Today is our 11th birthday! 🎂🎉

We're excited about what's soon to come in UK space, including more action on… https://t.co/MoKxzfN0ef",56,257,2021-04-01 14:33:05,spacegovuk,UK Space Agency,"Swindon, UK",climate change
1377329669930803204,"NEWS

The Tapanuli orangutan, the most endangered great ape species, is at a greater risk of extinction than previo… https://t.co/uJa1Zy6Pr0",73,211,2021-03-31 18:39:17,yashar,Yashar Ali 🐘,🐘🐘🐘🐘,climate change
1378241102965174273,It's always a special pleasure to interact with students. At the @ConclaveSR urged all towards adopting a sustainab… https://t.co/2DZFavyTkn,49,291,2021-04-03 07:01:00,PrakashJavdekar,Prakash Javadekar,,climate change
1377099866027945989,World's rarest great ape is on the brink of extinction https://t.co/YtKPH91HXG https://t.co/l7VsVkoPZ7,71,113,2021-03-31 03:26:07,thehill,The Hill,"Washington, DC",climate change
1379110843611279362,"#COVID19 recovery can only be successful if it embraces ambitious #ClimateAction.

Massive sums of money are being… https://t.co/4aUu9sMmje",219,607,2021-04-05 16:37:02,antonioguterres,António Guterres,,climate change
1379092816089862145,"Cement is responsible for 6% of carbon emissions globally. To get to net-zero by 2050, we need innovations to decar… https://t.co/57WCJhcocZ",252,2210,2021-04-05 15:25:24,BillGates,Bill Gates,"Seattle, WA",climate change
1379167205871345666,"Over $600 billion of Biden’s plan is devoted to Green New Deal programs that will eliminate jobs, destroy our energ… https://t.co/2v02kaWEgJ",70,183,2021-04-05 20:21:00,HouseGOP,House Republicans,"Washington, DC",climate change
1379097098558259203,Biden's infrastructure bill spends more than 5x more money on green energy subsidies and union payoffs than it spen… https://t.co/Ms9SNMnyLn,45,68,2021-04-05 15:42:25,mattdizwhitlock,Matt Whitlock,"Washington, DC",climate change
1379026277693235202,"They can use AI to detect the perfect moment to harvest a crop, destroy weeds with lasers and run on green energy.… https://t.co/G1TJcF2LgM",15,26,2021-04-05 11:01:00,Independent,The Independent,"London, England",climate change
1378769335389356032,The coal mining industry's prolonged decline in Nova Scotia offers a lesson for the future. A green energy transiti… https://t.co/zRka2qXXc8,21,67,2021-04-04 18:00:00,jacobinmag,Jacobin,New York City,climate change
1378802058627780619,"Green homes 🏠
Water reclamation 💧 
Responsible forestry 🌲
Clean energy 💡
Recycling ♻
Sustainable food 🥙

From April… https://t.co/91eGDiKXqB",16,52,2021-04-04 20:10:02,PlayCraftLearn,Minecraft: Education Edition,"Microsoft - Redmond, WA",climate change
1379101915288633349,"A low-carbon future requires key transitions – in energy, cities &amp; transport, and food systems. Join us April 8th f… https://t.co/5V39PhCjwB",22,34,2021-04-05 16:01:33,WorldBank,World Bank,"Washington, DC",climate change
1377656693358743558,"What’s in Biden’s “infrastructure” plan? Massive subsides for wind, solar, electric vehicles and other Green New De… https://t.co/gVPhvsqIRU",3952,11638,2021-04-01 16:18:45,laurenboebert,Lauren Boebert,"Colorado, USA",climate change
1377322674716864512,"Let’s be clear: Biden’s radical $2 trillion “infrastructure” bill is just the Green New Deal under a new name.

- R… https://t.co/ydIn81jtIs",2922,6476,2021-03-31 18:11:29,SteveScalise,Steve Scalise,"Jefferson, LA",climate change
1379081011326242817,"""The equity markets have ploughed 9x's more capital into fossil fuels than green energy in the past decade &amp; lost $… https://t.co/8OzNLYcm5K",12,14,2021-04-05 14:38:29,CarbonBubble,Carbon Tracker,"London, England",climate change
1377623193943441410,"Here’s what you may have missed in the #AmericanJobsPlan:

⚡️Invest in electric cars with 500,000 chargers nationwi… https://t.co/kpucWakVg4",1956,7670,2021-04-01 14:05:39,RepAdamSchiff,Adam Schiff,"Burbank, CA",climate change
1378473134416924673,"Biden’s “infrastructure” plan is not about infrastructure.
 
Only 7% of the $2.25T bill is for roads, bridges, wate… https://t.co/M5KcExsI4K",191,500,2021-04-03 22:23:00,GOPChairwoman,Ronna McDaniel,,climate change
1379248403356377091,"“Within this expansive infrastructure package is a mini-Green New Deal, with large-scale spending targeted at just… https://t.co/aL3MNDwEgf",10,40,2021-04-06 01:43:39,Sammy_Roth,Sammy Roth,"Los Angeles, CA",climate change
1379056768429490179,Join @Connect4Climate Youth Ambassador @salina_abraha on April 8 as she moderates ‘Key Green Transitions for People… https://t.co/j2VwyMzdK9,8,14,2021-04-05 13:02:09,WBG_Energy,World Bank Energy,"Washington, D.C. & Global",climate change
1376607364196016133,"This @NyTimes story reports that the ARRA actually made money for the taxpayers, and created 1 million green energy… https://t.co/dsIWaT878u",360,1327,2021-03-29 18:49:06,WHCOS,Ronald Klain,,climate change
1376581252086706185,Under @ImranKhanPTI 🇵🇰 adopted an ambitious policy for alternative &amp; renewable energy in 2020! 60% of energy prod i… https://t.co/NtqfHjSkCz,277,1784,2021-03-29 17:05:20,DKinPK,Lis Rosenholm 😷,"Islamabad, Pakistan",climate change
1376677861722062849,The two initiatives launched by HRH the Crown Prince represent a cornerstone of Vision 2030 and its investment in s… https://t.co/V9EsCFYCvr,192,345,2021-03-29 23:29:14,rbalsaud,Reema Bandar Al-Saud,Washington DC,climate change
1376572513195413505,"The technological transformation we need to address climate change can create good, safe jobs and build a more equi… https://t.co/BqhcHMsYoh",644,4331,2021-03-29 16:30:37,BillGates,Bill Gates,"Seattle, WA",climate change
1376722635392831492,New Delhi Railway Station has been re-certified with the Platinum Green Station rating by Indian Green Building Cou… https://t.co/RRq2dTYJp5,112,946,2021-03-30 02:27:09,RailMinIndia,Ministry of Railways,"New Delhi, India",climate change
1376961738260774915,"This green procurement bill is a bold, smart way to convert our nation’s biggest spender to clean energy products,… https://t.co/xPq0ymBFxr",83,530,2021-03-30 18:17:15,SenWarren,Elizabeth Warren,,climate change
1376523679329263617,2. Both of us agreed to revamp the India-US SEP to reflect the new priorities of Prime Minister @narendramodi and P… https://t.co/T5fEmp4zYE,156,409,2021-03-29 13:16:34,dpradhanbjp,Dharmendra Pradhan,Delhi/Odisha/India,climate change
1376957693034913799,Had a great first call with my counterpart in India @dpradhanbjp to reaffirm our U.S.-India Strategic Energy Partne… https://t.co/BXrJAHwvvc,137,808,2021-03-30 18:01:11,SecGranholm,Secretary Jennifer Granholm,Washington D.C.,climate change
1376750104443547648,"Warriors chased a win they knew they needed. Steph Curry plays through tailbone discomfort, scores 32. James Wisema… https://t.co/v43pZF75Uq",88,1328,2021-03-30 04:16:18,anthonyVslater,Anthony Slater,NorCal - OKC - NorCal,climate change
1376961761220386818,"The next renaissance of American manufacturing must be led and empowered by American workers in good-paying, union… https://t.co/vDEICQ0PdP",134,787,2021-03-30 18:17:21,RepAndyLevin,Rep. Andy Levin,"Michigan, USA",climate change
1376961736062992392,"The US government has enormous purchasing power, and we can use it to help fight the #climatecrisis. I have a new b… https://t.co/ej72bnHpov",128,560,2021-03-30 18:17:15,SenWarren,Elizabeth Warren,,climate change
1377308867391000592,Proud to join Bishop Mitchell Taylor @MitchellGTaylor in Long Island City today to champion a green energy project… https://t.co/qlXzOJhUze,63,379,2021-03-31 17:16:37,AndrewYang,Andrew Yang🧢🗽🇺🇸,"New York, USA",climate change
1376689378743959553,"I’m proud to co-lead the THRIVE Act, which will make a critical investment in renewable energy, green infrastructur… https://t.co/vc2xRDzoCg",67,301,2021-03-30 00:15:00,RepJayapal,Rep. Pramila Jayapal,"Seattle, WA",climate change
1376954516180852738,Biden Plans Massive Spending Binge On Green Energy After Losing Taxpayers Hundreds Of Millions On Failed Investment… https://t.co/S5fLFFhYNr,49,138,2021-03-30 17:48:33,realDailyWire,The Daily Wire,"Nashville, USA",climate change
1376961737321279496,"Our bill would:
✅ Establish a grant program for a wide range of American-made clean energy products
✅ Fund bulk pur… https://t.co/IuI3eGDpDd",100,629,2021-03-30 18:17:15,SenWarren,Elizabeth Warren,,climate change
1378848252347310082,For some upcoming talks I just updated the comparison between Exxon's 1982 CO2 and global warming predictions and o… https://t.co/vRkZmq3FU5,182,315,2021-04-04 23:13:35,dana1981,Dana Nuccitelli,"West Sacramento, CA",climate change
1379034505059704832,Republicans belief that humans are causing climate change is at an all-time low according to Gallup’s new poll. The… https://t.co/MyCcETepHV,74,165,2021-04-05 11:33:41,WeatherProf,Jeff Berardelli,"New York, NY",climate change
1378767851071418371,About a quarter of global warming is a consequence of methane https://t.co/VYFxccAJHs,78,207,2021-04-04 17:54:06,TheEconomist,The Economist,London,climate change
1378960496129273861,"58% of the West is now in a 'severe', 'extreme' or 'exceptional' drought — up from 4% of the West a year ago. This… https://t.co/rI2qgDL5vr",103,125,2021-04-05 06:39:36,ByIanJames,Ian James,"Phoenix, Arizona",climate change
1378636483100340230,The International Energy Agency estimates that 40% of methane emissions from fossil fuels can be easily eliminated… https://t.co/dZd2xM3Z9P,74,181,2021-04-04 09:12:06,TheEconomist,The Economist,London,climate change
1379037819407110149,"GLOBAL COOLING HAS COMMENCED 
Average global temp. have fallen 0.5°C over the past year. It was warming 30 years ag… https://t.co/E9cdTZsrRd",59,180,2021-04-05 11:46:52,CraigKellyMP,Craig Kelly MP,,climate change
1379175570290917378,"March 2021 was below the 40-year average temperature on a global basis, per NASA satellite data.

Nonetheless, plan… https://t.co/sPYgZPgdba",22,47,2021-04-05 20:54:14,JunkScience,Steve Milloy,,climate change
1378983601509969924,"I don’t believe it. It’s snowing in Leicestershire. On April 5th. Not much, admittedly, but snowing. It’s that damned global warming again.",20,92,2021-04-05 08:11:25,RogerHelmerMEP,Roger Helmer,Brussels & East Midlands,climate change
1379153113043632131,"We're launching the first daily prime time news show dedicated to climate change 🌍🌳🏭

The #DailyClimateShow will ex… https://t.co/cr0bfDpZj9",20,78,2021-04-05 19:25:00,SkyNews,Sky News,"London, UK",climate change
1378829838241435651,"When animals are displaced by deforestation and global warming, that often puts them and the diseases they carry in… https://t.co/pfOK9W6xwM",23,26,2021-04-04 22:00:25,DiscoverMag,Discover Magazine,Between gluons and galaxies,climate change
1378674150152228865,"Global warming is causing extreme weather in these remote locations

#ExtremeE #DesertXPrix https://t.co/XPo8boJexu",23,127,2021-04-04 11:41:46,ExtremeELive,Extreme E,RMS St. Helena,climate change
1379204264912953345,"As global warming reshapes conditions at the top of the world, lightning inches closer to the North Pole https://t.co/f1l60A7u6K",15,16,2021-04-05 22:48:15,Quicktake,Bloomberg Quicktake,,climate change
1379034833796571138,"Are we spiralling into a climate crisis? 🌍🔥
 
The #DailyClimateShow will investigate the solutions and follow our c… https://t.co/idX3TUTm4V",10,31,2021-04-05 11:35:00,SkyNews,Sky News,"London, UK",climate change
1379109606371123200,Remarkable partisan symmetry in acceptance of the reality of human-caused global warming by US political party betw… https://t.co/kL7LVDUlEL,6,13,2021-04-05 16:32:07,dana1981,Dana Nuccitelli,"West Sacramento, CA",climate change
1377932165422444545,"An effort to dim the sun to stop global warming has been scrapped by the Swedish Space Agency, who announced that t… https://t.co/ZDzfrAIRjv",596,1881,2021-04-02 10:33:23,PrisonPlanet,Paul Joseph Watson,London,climate change
1377346787657216001,Does anyone think global warming is a good thing? I love Shygirl.  I think she's a really interesting artist.,334,3097,2021-03-31 19:47:18,segabodega,sega bodega,,climate change
1377055542179467267,"Lightning strikes in the Arctic have tripled since 2010 due to climate change, says new research.

Lightning was on… https://t.co/ipG3hMIPsM",71,153,2021-03-31 00:30:00,ajplus,AJ+,,climate change
1377732668125818888,There's a common claim that conservative judges (unlike their more progressive counterparts) never engage in judici… https://t.co/RPSBlAqfKG,120,375,2021-04-01 21:20:39,steve_vladeck,Steve Vladeck,"Austin, TX",climate change
1377628310902030337,Maybe if Erin O’Toole burns up a few more weeks talking about global warming and how Conservatives just don’t “get… https://t.co/Pj85OsNLoQ,75,215,2021-04-01 14:25:59,ezralevant,Ezra Levant 🍁,Canada and the world,climate change
1377138670684176384,"Australia is highly vulnerable to the impacts of global warming.

In a landmark report, we synthesise the observed… https://t.co/qwE5HfSYQ7",78,101,2021-03-31 06:00:19,Science_Academy,Australian Academy of Science,"Canberra, Australia",climate change
1377152311693168640,"""We can say it's most likely because of the impact of the global warming""

#ClimateChange 

https://t.co/Q46HbzyQzf",88,180,2021-03-31 06:54:32,Greenpeace,Greenpeace,Global,climate change
1377411506392850433,"Over the course of 20 years, a tonne of the methane will warm the atmosphere about 86 times more than a tonne of ca… https://t.co/RJzkNc8XVI",40,84,2021-04-01 00:04:28,TheEconomist,The Economist,London,climate change
1377481743024975874,The International Energy Agency estimates that 40% of methane emissions from fossil fuels can be easily eliminated… https://t.co/DmxTGfBGGk,45,156,2021-04-01 04:43:34,TheEconomist,The Economist,London,climate change
1377531707474202624,Climate models have been pretty accurate in predicting global warming. Here's how they work https://t.co/HdaKP62vRv https://t.co/PK3KIW9tCi,58,117,2021-04-01 08:02:07,TheEconomist,The Economist,London,climate change
1377785373082914816,Oil companies defeat New York City appeal over global warming https://t.co/s6GAG3hdlK https://t.co/V2WZOIV0VO,43,72,2021-04-02 00:50:05,Reuters,Reuters,Around the world,climate change
1376840966053765120,"It's time to join forces to win the race against the #climatecrisis 🚗 🏁

ACCIONA | Sainz XE Team (@AccionaSainz), l… https://t.co/iKS2xNwPnu",54,190,2021-03-30 10:17:21,ACCIONA_EN,ACCIONA (English),Global,climate change
1376667528131268608,"From teaching math ""the old way"" to avoiding talk of residential schools and suggesting the science is unsettled on… https://t.co/1XD4bp1cYN",55,213,2021-03-29 22:48:10,coreyhogan,Corey Hogan,"Calgary, Alberta, Canada",climate change
1377655665880104961,"@mtgreenee i feel like this pretty much solves the border, the pandemic, the recession, hunger, inequality, educati… https://t.co/AWb1s3Q1FJ",56,2677,2021-04-01 16:14:41,ZaleskiLuke,Luke Zaleski,,climate change
1377502244699058177,Our oceans are essential – it’s time to protect them. https://t.co/NZFaITxLm5,38,134,2021-04-01 06:05:02,ClimateReality,Climate Reality,"Washington, DC",climate change
1376640680131448832,"When animals are displaced by deforestation and global warming, that often puts them and the diseases they carry in… https://t.co/6E1OOp0jTV",18,38,2021-03-29 21:01:29,DiscoverMag,Discover Magazine,Between gluons and galaxies,climate change
1378957373503500291,"Just so we know 
- Daily COVID cases in India cross the one lakh mark.
- Farmers still protesting
- Our soldiers st… https://t.co/OEyZut40kN",91,245,2021-04-05 06:27:12,iPriyankaBhatt,Priyanka Hemanti Bhatt,"Mumbai, India",india farmers
1378610309078786052,"This is the kind of #India we want, the kind we need.

Not the rabble rousing, hate mongering, blaming it on the ot… https://t.co/UcyuJjTj1q",184,330,2021-04-04 07:28:05,dineshgrao,Dinesh Gundu Rao/ದಿನೇಶ್ ಗುಂಡೂರಾವ್,"Bengaluru,India",india farmers
1379123168552513537,Addressing reporters outside the Sabarmati Ashram in Ahmedabad  Tikait claimed farmers in the state were unhappy an… https://t.co/ZmtILMsFV4,49,226,2021-04-05 17:26:00,Outlookindia,Outlook Magazine,"New Delhi, India",india farmers
1378972087939866624,"Siddharth they get away with so much ill governance, as did RW Ldrs- Trump/Bolsonaro/Netanyahu etc. Its been known… https://t.co/YEvmywDTCN",19,60,2021-04-05 07:25:40,ambkcsingh,K. C. Singh,,india farmers
1378754238776541185,"Farmers not leaving protest sites near Delhi: BKU's  Rakesh  Tikait 

https://t.co/2fc2KLQa7J https://t.co/OeekadfQSc",27,207,2021-04-04 17:00:01,timesofindia,The Times Of India,New Delhi,india farmers
1378721528817332229,"Amarinder Singh Slams Centre Over ""Misinformation"" About Punjab Farmers https://t.co/GZk9SZGdDm https://t.co/RbABKcbykq",25,224,2021-04-04 14:50:02,ndtvfeed,NDTV News feed,,india farmers
1378673704100450312,'Centre punished Delhi govt for supporting farmers' stir': @ArvindKejriwal at Kisan Mahapanchayat in Haryana's Jind… https://t.co/uRHbmMHXPw,30,67,2021-04-04 11:40:00,TimesNow,TIMES NOW,India,india farmers
1379018735625768967,"Total cost of this Project spread over 78 Acre, is Rs.103 crores 
including Govt. of India grant of Rs. 50 crores.… https://t.co/URB3IS6aFz",20,148,2021-04-05 10:31:02,ShahnawazBJP,Syed Shahnawaz Hussain,"New Delhi, India",india farmers
1378651058877034496,Watch #KadviHawa &amp;see how @nilamadhabpanda peels layers of a tragedy called weather crisis in India.… https://t.co/pWveqZIuBl,34,331,2021-04-04 10:10:01,Shubhrastha,शुभ्रास्था (Shubhrastha),"नई दिल्ली, भारत",india farmers
1379026288514633731,"""Time Has Come"": Rakesh Tikait Warns Of Farmers' Tractor Rally In Gujarat https://t.co/TzAyEN6Zr4 https://t.co/AZEpxQErYA",14,105,2021-04-05 11:01:02,ndtvfeed,NDTV News feed,,india farmers
1379033572447686665,.@Spices_Board and UNDP India's Accelerator Lab sign MoU to develop blockchain-powered traceability interface for I… https://t.co/y6wqrVR0ZN,12,51,2021-04-05 11:29:59,PIB_India,PIB India,New Delhi,india farmers
1378980600149798912,"All the above 3. He has cheated India n Indians. We need to see him in jail..
He needs to suffer for putting us thr… https://t.co/PPEta644Ea",9,40,2021-04-05 07:59:29,RiaRevealed,Ria,वॉर्डन रोड Mumbai / Mangaluru ,india farmers
1376917679139823623,"India’s Rich Farmers Are Holding Up Modi's Reforms That Will Help the Poor
Exposing the Fake narrative of rich Farm… https://t.co/PnqGaLgqHG",631,1569,2021-03-30 15:22:11,TVMohandasPai,Mohandas Pai,Bangalore,india farmers
1376912094575136775,"Finally a sharp, fact-filled piece in an important foreign publication on why India’s new farm laws are good for th… https://t.co/mZVIv2CgKq",2138,3965,2021-03-30 14:59:59,MinhazMerchant,Minhaz Merchant,Mumbai,india farmers
1377807035027324928,Don’t listen to the activists. Millions of Indian farmers will benefit from Modi’s new laws. https://t.co/m3ZHoLZ1xS,848,3976,2021-04-02 02:16:10,davidfrawleyved,Dr David Frawley,"Santa Fe, NM USA",india farmers
1376712914262892545,Agriculture &amp; its allied sectors is the largest source of livelihoods in India. 70% of its rural households depend… https://t.co/dJjXo7ocBf,791,1932,2021-03-30 01:48:31,HansrajMeena,Hansraj Meena,"Sapotra, Rajasthan (India)",india farmers
1376847951176208387,"🔸Fancy tour of Bangladesh &amp; gifted them vaccines
❌ But won't notice that India is running short of vaccines

🔸'Mann… https://t.co/0YufUZCaNS",565,1366,2021-03-30 10:45:06,GauravPandhi,Gaurav Pandhi,India,india farmers
1376416210888237064,Hon’ble PM Sh. @NarendraModi emphasising on the need of modernisation of agriculture sector in his 75th episode of… https://t.co/kLTQLo6clN,148,137,2021-03-29 06:09:31,Omkar_Raii,Dr.Omkar Rai,New Delhi,india farmers
1376823148801257476,"Guided by the Mantra of Per Drop, More Crop, we are helping farmers transform their cultivation methods.

Old irrig… https://t.co/9aZaWgmU9n",112,313,2021-03-30 09:06:33,narendramodi_in,narendramodi_in,,india farmers
1376829184060837889,"Twitter continuously polices and suspends the accounts of Muslim activists in #India...

but allows Hindutva bigots… https://t.co/0V4W3hbsWb",82,255,2021-03-30 09:30:32,KhaledBeydoun,Khaled Beydoun,,india farmers
1376506461182955526,Pakistan allows cotton/yarn import from India: Apparently another confidence building measure (CBM). Helpful both f… https://t.co/kUoBD1bUYB,58,499,2021-03-29 12:08:09,AajKamranKhan,Kamran Khan,,india farmers
1376822772882497539,"India’s Rich Farmers Are Holding Up Modi's Reforms That Will Help the Poor

Don’t listen to the activists. Millions… https://t.co/I6DDJS1nXI",25,52,2021-03-30 09:05:03,amritabhinder,Amrita Bhinder,,india farmers
1376780207344918528,"More than 300 Farmers Sacrificed their lives during the #FarmersProtest, but the Govt is still adamant &amp; shamelessl… https://t.co/KeuBZNazfu",20,56,2021-03-30 06:15:55,pycpim,CPI(M) Puducherry ☭,"Pondicherry, India",india farmers
1376507256045514755,"I'm proud to stand with the millions protesting India's new farm laws.

Despite repression from Modi's government,… https://t.co/giS8AZoc5p",18,88,2021-03-29 12:11:18,NadiaWhittomeMP,Nadia Whittome MP,Nottingham,india farmers
1376368263047696384,"Farmers celebrate ‘Holika Dahan' by burning copies of Centre's farm laws 

https://t.co/8ZXNNgaOLl",19,142,2021-03-29 02:59:00,timesofindia,The Times Of India,New Delhi,india farmers
1376762213008961539,#IFFCO #Kandla Unit team lead by Sh.@opdayama and #cordet together organised a field demonstration program and an i… https://t.co/phco6WWBXz,29,144,2021-03-30 05:04:25,drusawasthi,Dr. U S Awasthi,New Delhi,india farmers
1376429354821984256,Rajya Sabha MP #DrSubhashChandra stopped from attending event in Haryana's #Hisar by so-called farmers… https://t.co/nGByXXl81H,16,103,2021-03-29 07:01:45,dna,DNA,India,india farmers
1376736105668689920,"Where Is PM Care Funds?
Where Is Sister Asifa ?
Where Is State GST?
Where Is Corona Jumbla Package?
Where is Farmer… https://t.co/IBbSfBZurw",22,35,2021-03-30 03:20:40,AnilaBhendia,Anila Bhendia,"Raipur, India",india farmers
1379054211560693762,"As the military crackdown intensifies in Myanmar, CNN’s @clarissaward reports on the ground with the permission of… https://t.co/oDeqfDaBOs",11999,16242,2021-04-05 12:52:00,CNN,CNN,,india farmers
1378669729053806595,"#Apr4Coup 

Protestor highlights how China is preventing the world from taking action + speaking up against Myanmar… https://t.co/rrWnV1htmv",6033,7037,2021-04-04 11:24:12,shafiur,Shafiur Rahman,UK,india farmers
1378970525314113536,"I had very constructive  meeting with Baroness Cox of Queensbury, British Parliament, London, United Kingdom and he… https://t.co/1tgoyE3Irb",4311,8017,2021-04-05 07:19:27,DrSasa22222,Dr. Sasa,Myanmar,india farmers
1378913244765642752,"A message to the Chinese government to stop blocking strong UN Security Council action on Myanmar, including a glob… https://t.co/JSzXly8CUQ",3817,4676,2021-04-05 03:31:51,KenRoth,Kenneth Roth,New York,india farmers
1378738268670332928,Anti-coup protests in Myanmar took on an Easter theme with messages such as “We must win” and “Spring Revolution wr… https://t.co/UDH35LqpVi,3752,5568,2021-04-04 15:56:33,TostevinM,Matthew Tostevin,Thailand,india farmers
1379076976946855940,"Dear @elonmusk, thanks so much for your response to Ko Saw Yan Naing who works at Tesla. 

Please urge US governmen… https://t.co/E2WCcrXkNb",2804,3740,2021-04-05 14:22:27,nslwin,Ro Nay San Lwin,Europe,india farmers
1379043266604232707,"“Fearing getting shot themselves, civilian rescuers were forced to wait nearly one hour to retrieve the body of 19-… https://t.co/3fKdVrwifm",3994,3814,2021-04-05 12:08:30,freya_cole,Freya Cole,"London, England",india farmers
1378979391204691968,Paudauk is a flower which blooms in April to coincide with the Myanmar New Year Festival - one which will look very… https://t.co/hLxEDfgYOT,4661,6027,2021-04-05 07:54:41,freya_cole,Freya Cole,"London, England",india farmers
1378954749911855105,"Unarmed civilians killed by military junta, death toll reached 564 as of today 5th April at  1:45 PM the local time… https://t.co/XrGVrE65OE",4795,5932,2021-04-05 06:16:46,DrSasa22222,Dr. Sasa,Myanmar,india farmers
1379013545526890496,"No matter the growing death toll, protests against Myanmar’s junta keep happening daily in diverse parts of the cou… https://t.co/YvjOTmUbow",6682,8262,2021-04-05 10:10:24,TostevinM,Matthew Tostevin,Thailand,india farmers
1378753562084315138,"#Myanmar LEAKED FOOTAGE

Clarissa Ward: What would Aung San think of his daughter today?

SAC Junta General: “HOW S… https://t.co/vCsoWIGnfu",3983,4592,2021-04-04 16:57:19,shafiur,Shafiur Rahman,UK,india farmers
1378732470808543239,"On Apr 3, a young man was abducted by Terrorists (#Myanmar security forces) on the road. They checked his body. The… https://t.co/lJ0v58IWNh",4087,3750,2021-04-04 15:33:31,nslwin,Ro Nay San Lwin,Europe,india farmers
1378664580063236100,Today is Easter. I sincerely pray that a new future that all peoples of Myanmar want will resurrect in the nearest… https://t.co/8RlHhEc0q9,2971,7381,2021-04-04 11:03:44,YangheeLeeSKKU,Yanghee Lee,"Seoul, Korea",india farmers
1378615190955171844,Thank you for my Easter egg. This was made by a 15 year old girl in Myanmar who has been forced into leaving Yangon… https://t.co/PampZydW5C,5463,10333,2021-04-04 07:47:29,freya_cole,Freya Cole,"London, England",india farmers
1378830288218857475,[UCC] BTS Jimin’s American fans donate for the children suffering in Myanmar and Yemen in celebration of Easter… https://t.co/VJo1FX3933,883,3118,2021-04-04 22:02:12,allkpop,allkpop,Worldwide,india farmers
1378581206913052674,"Our people's  creativities, braveries and courages are the future of Myanmar.  Easter is all about the future, the… https://t.co/KignqVCoPD",11657,17951,2021-04-04 05:32:27,DrSasa22222,Dr. Sasa,Myanmar,india farmers
1378569346742546436,"People in Myanmar launched what is being called “Easter Egg Strike” on Sunday, painting and writing anti-military s… https://t.co/ehRGrC4jzC",6747,8517,2021-04-04 04:45:19,Myanmar_Now_Eng,Myanmar Now,Myanmar,india farmers
1378612737127772161,#Myanmar community in exile and democracy supporters joined a protest in support of elected lawmakers’ Committee Re… https://t.co/UTpDuNnT7z,1830,2235,2021-04-04 07:37:44,IrrawaddyNews,The Irrawaddy (Eng),Myanmar,india farmers
1378569745289539584,"Easter egg strike in Myanmar

Anti-regime protesters launched #EasterEggStrike campaign, by drawing different messa… https://t.co/0mzGoctqvN",5216,6613,2021-04-04 04:46:54,IrrawaddyNews,The Irrawaddy (Eng),Myanmar,india farmers
1378592722634866689,"Kyauk Myaung, Tamwe, Yangon: Happening Now!

Terrorists (#Myanmar security forces) abducted at least 10 civilians i… https://t.co/yXUt1h5JI8",2498,2417,2021-04-04 06:18:12,nslwin,Ro Nay San Lwin,Europe,india farmers
1378570711019716609,"Easter Egg Campaign in #Myanmar

#WhatsHappeningInMyanmar #Apr4Coup #MilkTeaAlliance https://t.co/GISJZOq4iC",4093,5540,2021-04-04 04:50:44,nslwin,Ro Nay San Lwin,Europe,india farmers
1378590303624568832,"Hlaing, Yangon: Just happened.

50 to 100 Terrorists (#Myanmar security forces) came in.

Bought betel nuts, no pay… https://t.co/C3PsBOrwxM",2514,2704,2021-04-04 06:08:36,nslwin,Ro Nay San Lwin,Europe,india farmers
1378612153754730498,"Myanmar's junta tried to block internet access, but ""pro-democracy groups shared radio frequencies, offline apps th… https://t.co/nKQCzxWupb",1774,2292,2021-04-04 07:35:25,KenRoth,Kenneth Roth,New York,india farmers
1378560748226453506,"4.3.2021 #EasterEggStrike in Myanmar for Democracy

Reply here with your Easter egg strike photos.… https://t.co/yMN5zosshV",5228,7305,2021-04-04 04:11:09,cvdom2021,Civil Disobedience Movement,Myanmar,india farmers
1378575236287840257,"The Myanmar junta hopes its brutality will force the people of the country to succumb to its rule. In fact, it has… https://t.co/tP8EE0jC4m",3107,3481,2021-04-04 05:08:43,KenRoth,Kenneth Roth,New York,india farmers
